Order ID,Order Date,Customer ID,Product ID,Units Sold,Total Sales
34735,12-Feb-16,E1004,5,19,"£1,187.50"
17015,01-Apr-16,E1081,53,74,"£1,443.00"
65991,02-Apr-18,E1032,6,54,£972.00
56428,04-Jun-18,E1051,6,80,"£1,440.00"
88172,20-Apr-17,E1026,61,25,£350.00
22769,11-Jun-17,E1026,18,77,"£2,926.00"
67360,16-Sep-18,E1086,36,26,£442.00
83201,14-Jun-16,E1021,70,27,£627.75
64718,02-May-16,E1034,29,52,"£2,392.00"
58109,01-Jun-16,E1027,19,81,"£1,012.50"
62069,06-Aug-16,E1037,19,40,£500.00
80491,14-May-15,E1059,10,85,"£1,814.75"
88828,23-May-15,E1067,76,23,£764.75
49304,04-Jun-16,E1047,75,59,"£2,590.10"
60844,29-Mar-17,E1071,54,63,£488.25
20484,21-Jun-18,E1085,64,73,"£2,080.50"
22841,29-Jun-15,E1080,8,16,£288.00
46536,14-Oct-17,E1027,49,70,"£2,296.00"
87721,19-May-16,E1002,5,9,£562.50
80509,13-Mar-16,E1063,59,20,£878.00
32199,08-Nov-17,E1020,52,17,£935.00
51485,10-Jun-17,E1031,55,36,£540.00
22805,06-Sep-15,E1018,66,89,"£1,602.00"
83705,19-Dec-16,E1002,46,65,£975.00
82482,19-Aug-17,E1016,68,36,£331.20
81955,18-Mar-15,E1052,4,66,"£2,244.00"
80276,04-Sep-16,E1022,35,24,£505.20
74563,25-Jan-18,E1006,2,33,£330.00
77803,15-May-18,E1013,59,7,£307.30
20857,15-Feb-18,E1052,11,78,£994.50
80079,16-Sep-17,E1004,76,58,"£1,928.50"
70958,02-Jan-15,E1029,11,82,"£1,045.50"
77992,04-May-16,E1084,15,69,"£1,483.50"
62251,12-May-16,E1088,31,66,£396.00
85400,25-Oct-15,E1054,69,36,"£4,456.44"
33128,10-Sep-17,E1052,68,72,£662.40
74484,11-Jun-15,E1064,32,8,£144.00
49955,01-Feb-18,E1087,20,42,"£1,050.00"
29294,01-Feb-15,E1089,64,27,£769.50
81373,18-Feb-17,E1060,59,61,"£2,677.90"
14085,06-Jun-16,E1041,31,23,£138.00
68482,08-Jan-17,E1088,12,18,"£4,743.00"
5575,28-Jun-16,E1081,51,50,"£1,900.00"
71543,10-Oct-17,E1023,42,82,"£2,122.98"
79374,29-Dec-17,E1083,18,16,£608.00
48461,10-Apr-18,E1049,26,75,"£1,575.00"
44184,29-May-17,E1052,77,85,£807.50
41826,27-Jan-17,E1051,56,33,£313.50
53616,25-Aug-17,E1003,31,21,£126.00
32894,19-Apr-17,E1080,7,49,£931.00
25013,27-Dec-16,E1057,50,90,"£1,890.00"
86648,18-Apr-15,E1055,24,45,£875.25
89410,14-May-18,E1015,38,25,£800.00
42535,24-Jun-17,E1018,15,8,£172.00
26257,16-Jul-18,E1043,41,86,"£2,992.80"
29203,16-Sep-18,E1023,18,67,"£2,546.00"
11540,23-Feb-16,E1062,15,40,£860.00
53688,13-Jul-17,E1070,7,76,"£1,444.00"
9136,23-May-18,E1002,21,51,"£1,326.00"
23907,05-Sep-15,E1038,18,58,"£2,204.00"
36740,14-Feb-15,E1019,8,64,"£1,152.00"
28280,20-Mar-18,E1027,35,24,£505.20
87830,06-Apr-16,E1027,20,77,"£1,925.00"
43956,31-Dec-15,E1007,5,74,"£4,625.00"
74635,14-Jul-17,E1014,19,74,£925.00
62273,22-Jul-16,E1024,3,20,£368.00
55867,22-Sep-17,E1064,19,88,"£1,100.00"
73989,04-Mar-17,E1059,49,10,£328.00
75720,07-Dec-15,E1089,56,63,£598.50
50708,21-Mar-15,E1020,66,49,£882.00
57537,26-Mar-18,E1076,22,68,£306.00
41294,23-Jul-16,E1083,23,20,£720.00
74365,14-Oct-17,E1035,53,23,£448.50
66827,07-Feb-15,E1015,13,47,£622.75
49808,28-Jan-18,E1010,30,55,£530.75
34712,20-Feb-16,E1027,27,70,"£2,170.00"
6198,16-May-18,E1086,26,10,£210.00
23253,29-Apr-16,E1052,14,80,£560.00
75769,29-Jan-15,E1061,4,80,"£2,720.00"
62737,16-Oct-16,E1083,6,51,£918.00
15880,23-Jan-18,E1071,23,71,"£2,556.00"
13774,09-Dec-18,E1082,4,5,£170.00
14672,25-Sep-15,E1026,34,8,£80.00
64347,20-Feb-15,E1022,40,71,"£6,887.00"
72179,23-Mar-16,E1016,1,72,"£2,808.00"
82578,10-May-16,E1053,72,58,£522.00
65176,18-Mar-18,E1057,18,18,£684.00
71069,17-Dec-17,E1082,61,63,£882.00
63214,14-Jul-16,E1057,9,51,"£1,122.00"
9848,16-Mar-18,E1078,6,69,"£1,242.00"
11242,20-Sep-15,E1089,30,32,£308.80
43605,18-Nov-15,E1033,49,84,"£2,755.20"
19409,18-May-15,E1055,23,59,"£2,124.00"
66227,30-Sep-15,E1037,62,34,"£2,754.00"
37276,02-May-15,E1012,5,7,£437.50
20075,12-Jan-15,E1001,10,79,"£1,686.65"
43305,31-May-15,E1072,20,28,£700.00
50952,11-Oct-18,E1078,53,64,"£1,248.00"
15788,05-Jun-16,E1064,69,59,"£7,303.61"
53640,07-Nov-17,E1085,3,78,"£1,435.20"
14741,25-Jun-17,E1002,27,37,"£1,147.00"
51299,18-Jun-18,E1050,9,48,"£1,056.00"
34658,04-Jan-18,E1042,39,8,£160.00
33910,29-May-17,E1009,26,23,£483.00
58508,16-Jan-17,E1075,66,16,£288.00
43753,19-May-15,E1066,21,27,£702.00
13709,21-Feb-15,E1034,22,47,£211.50
41728,03-Dec-16,E1067,23,53,"£1,908.00"
83134,28-Oct-16,E1011,52,14,£770.00
64119,31-Jan-18,E1036,66,52,£936.00
53145,21-Mar-15,E1057,13,40,£530.00
63959,01-Apr-16,E1087,67,61,"£3,007.30"
78165,23-Mar-16,E1023,47,10,£240.00
41841,26-Oct-15,E1019,57,34,"£1,550.40"
25207,21-Oct-17,E1022,77,43,£408.50
12391,08-Oct-16,E1035,4,19,£646.00
58851,18-Apr-15,E1080,15,15,£322.50
77423,24-Oct-17,E1061,5,39,"£2,437.50"
59646,15-Sep-18,E1029,69,85,"£10,522.15"
40041,09-Oct-16,E1025,67,10,£493.00
71175,10-Mar-16,E1074,59,49,"£2,151.10"
24432,28-May-15,E1070,70,22,£511.50
64738,30-Nov-17,E1030,59,67,"£2,941.30"
52725,04-Oct-15,E1085,48,11,£191.95
72695,29-Oct-17,E1033,36,56,£952.00
29292,20-Nov-18,E1007,57,54,"£2,462.40"
56796,03-Apr-16,E1085,72,90,£810.00
21105,27-Feb-16,E1085,41,65,"£2,262.00"
63795,11-May-16,E1077,72,7,£63.00
36853,24-Nov-17,E1058,18,7,£266.00
50172,05-Sep-15,E1024,43,88,"£3,520.00"
11006,29-Apr-17,E1059,71,26,£193.70
39181,26-Mar-17,E1037,15,5,£107.50
50041,22-Jul-18,E1020,2,65,£650.00
26159,11-Jul-16,E1061,72,24,£216.00
70390,29-Apr-15,E1065,34,24,£240.00
84305,23-Aug-16,E1050,75,73,"£3,204.70"
46876,13-Nov-16,E1066,36,70,"£1,190.00"
78668,27-Oct-17,E1035,35,78,"£1,641.90"
17241,25-Feb-15,E1014,60,77,£962.50
24236,07-Sep-15,E1001,28,21,£399.00
47808,18-Apr-18,E1006,69,14,"£1,733.06"
69941,20-Jan-18,E1019,50,30,£630.00
17942,24-Jun-17,E1036,68,77,£708.40
58454,30-Jul-18,E1006,73,7,£210.00
68198,15-Apr-18,E1047,9,42,£924.00
25828,20-Apr-15,E1052,2,53,£530.00
59256,08-Oct-16,E1044,62,88,"£7,128.00"
31943,14-Apr-17,E1033,67,85,"£4,190.50"
41572,18-Feb-18,E1082,50,30,£630.00
13600,28-Dec-16,E1009,46,50,£750.00
89940,09-Feb-17,E1028,10,47,"£1,003.45"
37473,03-Jul-18,E1079,27,90,"£2,790.00"
44269,23-Feb-17,E1073,18,71,"£2,698.00"
77886,16-Jun-18,E1077,7,33,£627.00
43325,13-Dec-18,E1018,63,63,£630.00
64123,04-Aug-16,E1028,63,81,£810.00
34876,08-May-16,E1022,49,76,"£2,492.80"
65956,27-Mar-15,E1043,21,48,"£1,248.00"
29679,30-Apr-16,E1077,26,17,£357.00
15557,23-May-16,E1039,40,25,"£2,425.00"
60741,05-Feb-16,E1056,55,13,£195.00
56269,24-May-16,E1012,43,38,"£1,520.00"
44944,21-Sep-18,E1044,26,42,£882.00
84281,05-Apr-17,E1066,3,82,"£1,508.80"
87668,17-Oct-16,E1068,43,43,"£1,720.00"
40231,19-Dec-18,E1068,26,83,"£1,743.00"
47206,07-Jul-17,E1066,35,80,"£1,684.00"
27570,08-Apr-15,E1014,48,17,£296.65
70771,29-Aug-15,E1079,72,65,£585.00
43363,09-May-15,E1074,52,24,"£1,320.00"
48636,01-Mar-16,E1072,8,76,"£1,368.00"
60533,15-Apr-17,E1059,21,81,"£2,106.00"
49396,25-Jul-15,E1052,56,16,£152.00
57615,15-Mar-18,E1076,52,67,"£3,685.00"
16026,24-Oct-16,E1005,59,68,"£2,985.20"
43971,01-Jul-17,E1058,41,23,£800.40
40790,26-Apr-18,E1063,4,9,£306.00
39633,11-Mar-15,E1047,30,7,£67.55
42043,05-May-15,E1056,6,29,£522.00
71340,13-Aug-16,E1003,58,39,£546.00
8706,08-Aug-17,E1021,12,88,"£23,188.00"
71595,11-Dec-16,E1044,57,64,"£2,918.40"
35997,17-Oct-18,E1063,47,28,£672.00
8983,19-Oct-18,E1077,19,13,£162.50
10472,13-Jul-18,E1028,33,73,"£1,022.00"
27809,28-Jan-16,E1019,17,80,"£1,240.00"
14856,24-Oct-18,E1034,68,43,£395.60
73707,14-Nov-15,E1068,13,50,£662.50
6467,09-Feb-18,E1047,66,41,£738.00
33648,23-Nov-17,E1070,10,33,£704.55
85238,27-Oct-18,E1049,38,60,"£1,920.00"
75002,12-Oct-15,E1031,68,57,£524.40
80064,06-Apr-15,E1008,19,27,£337.50
42581,27-Aug-18,E1066,32,62,"£1,116.00"
32823,07-Nov-17,E1015,26,75,"£1,575.00"
6673,18-May-15,E1055,19,42,£525.00
14411,04-Apr-18,E1026,59,87,"£3,819.30"
36468,15-Dec-18,E1022,16,34,£85.00
53349,01-Jan-18,E1046,3,33,£607.20
37884,20-Aug-18,E1029,16,16,£40.00
25962,26-Mar-17,E1088,19,9,£112.50
49554,28-Feb-15,E1083,74,56,£910.00
83890,24-Mar-15,E1040,56,77,£731.50
59242,11-Oct-16,E1038,67,78,"£3,845.40"
39388,16-Jun-17,E1064,22,22,£99.00
55700,20-Sep-18,E1002,56,19,£180.50
61278,15-Dec-16,E1006,30,70,£675.50
6915,11-Sep-17,E1071,73,35,"£1,050.00"
25249,26-May-16,E1085,6,50,£900.00
83843,19-Jul-17,E1038,40,62,"£6,014.00"
81324,25-Nov-15,E1001,28,26,£494.00
70641,09-Sep-17,E1034,31,74,£444.00
37485,21-Dec-15,E1048,34,19,£190.00
12897,26-May-15,E1086,7,20,£380.00
74254,24-Sep-18,E1006,30,16,£154.40
68504,05-Mar-18,E1055,63,37,£370.00
43029,15-Aug-16,E1025,68,23,£211.60
13781,06-Jun-16,E1003,35,75,"£1,578.75"
79410,15-Nov-17,E1075,61,81,"£1,134.00"
16909,02-Oct-16,E1029,50,21,£441.00
54424,18-Jun-17,E1005,63,66,£660.00
9219,09-Aug-17,E1088,58,31,£434.00
69305,21-May-15,E1040,58,62,£868.00
41616,20-Jul-16,E1048,72,63,£567.00
78981,05-Apr-15,E1024,65,67,£804.00
64977,31-Jan-17,E1038,73,32,£960.00
73437,27-Nov-16,E1038,67,23,"£1,133.90"
22479,23-Sep-16,E1063,67,68,"£3,352.40"
50625,13-Nov-18,E1020,42,54,"£1,398.06"
37476,01-May-18,E1033,22,38,£171.00
49015,12-Mar-18,E1015,39,67,"£1,340.00"
40480,02-Sep-18,E1016,22,10,£45.00
14075,17-Feb-17,E1038,54,23,£178.25
53101,15-Jul-16,E1032,8,18,£324.00
74129,19-Jan-17,E1018,12,56,"£14,756.00"
68730,01-Jan-18,E1002,52,19,"£1,045.00"
82567,02-Mar-18,E1019,26,79,"£1,659.00"
31246,14-Nov-18,E1001,73,13,£390.00
32045,10-May-15,E1031,43,34,"£1,360.00"
81186,31-Oct-18,E1073,44,11,£154.00
47186,06-Jan-17,E1043,41,16,£556.80
19995,22-Feb-18,E1055,33,35,£490.00
25015,16-Apr-18,E1034,25,29,£905.67
18146,04-Mar-15,E1052,4,36,"£1,224.00"
78941,11-Dec-15,E1040,59,13,£570.70
85442,17-Jan-18,E1054,47,28,£672.00
68189,25-May-17,E1010,56,79,£750.50
43118,12-Aug-16,E1062,48,71,"£1,238.95"
65854,23-May-15,E1049,24,18,£350.10
44771,26-Sep-16,E1027,16,17,£42.50
20567,17-Jan-15,E1003,60,42,£525.00
65651,16-Aug-15,E1065,47,63,"£1,512.00"
12130,24-Jun-16,E1021,18,77,"£2,926.00"
41950,07-Nov-18,E1067,49,56,"£1,836.80"
75270,08-Nov-16,E1051,55,30,£450.00
80196,07-Dec-15,E1073,52,22,"£1,210.00"
41460,06-Oct-17,E1028,54,75,£581.25
39087,24-Feb-15,E1056,51,42,"£1,596.00"
44474,29-Jan-15,E1068,5,80,"£5,000.00"
47910,10-May-16,E1046,2,23,£230.00
59243,23-Apr-16,E1042,46,73,"£1,095.00"
24531,20-Dec-15,E1086,32,52,£936.00
49454,06-Feb-15,E1049,46,60,£900.00
69634,21-Sep-18,E1024,18,57,"£2,166.00"
55464,22-Dec-17,E1058,53,80,"£1,560.00"
81623,01-Jun-18,E1046,40,32,"£3,104.00"
64281,15-Feb-15,E1049,2,15,£150.00
24305,15-Sep-16,E1039,77,51,£484.50
62297,16-Aug-17,E1084,22,74,£333.00
49570,21-Mar-18,E1033,25,45,"£1,405.35"
27633,05-Feb-17,E1021,25,53,"£1,655.19"
77230,03-Apr-15,E1086,54,55,£426.25
31426,26-Jun-15,E1013,21,56,"£1,456.00"
49701,15-Oct-15,E1057,52,57,"£3,135.00"
89312,27-Jun-15,E1081,13,40,£530.00
66508,30-Sep-18,E1081,27,15,£465.00
79447,25-Mar-18,E1045,57,69,"£3,146.40"
16667,19-Feb-15,E1019,47,19,£456.00
35813,12-Apr-16,E1073,48,5,£87.25
20077,30-Apr-17,E1003,54,58,£449.50
63736,21-Feb-15,E1075,53,61,"£1,189.50"
79218,19-May-18,E1073,46,88,"£1,320.00"
58722,09-Dec-15,E1057,27,28,£868.00
80153,14-Feb-15,E1088,62,32,"£2,592.00"
71841,14-Feb-16,E1085,45,90,"£1,170.00"
36871,02-Jul-18,E1041,27,46,"£1,426.00"
44534,09-Oct-15,E1022,65,73,£876.00
13154,21-Jan-16,E1051,23,7,£252.00
64126,30-Oct-18,E1040,60,37,£462.50
32900,10-Nov-18,E1066,56,26,£247.00
34760,12-Aug-18,E1016,18,19,£722.00
81570,11-Aug-15,E1022,67,21,"£1,035.30"
86933,09-May-15,E1010,33,82,"£1,148.00"
45848,04-Aug-15,E1045,36,5,£85.00
40857,25-Apr-15,E1062,74,61,£991.25
51268,19-Jul-15,E1028,45,43,£559.00
46954,02-Mar-17,E1040,76,23,£764.75
67015,18-Jun-16,E1028,47,60,"£1,440.00"
42336,02-Nov-16,E1004,19,30,£375.00
31044,18-May-17,E1064,21,78,"£2,028.00"
21007,03-Jul-17,E1035,59,46,"£2,019.40"
35452,09-Nov-15,E1074,74,33,£536.25
10028,31-Mar-15,E1034,22,14,£63.00
55910,03-Sep-15,E1026,56,7,£66.50
27916,13-Nov-17,E1047,59,51,"£2,238.90"
15175,01-Mar-16,E1034,61,75,"£1,050.00"
73088,25-Aug-15,E1062,31,26,£156.00
27989,06-Feb-17,E1070,38,25,£800.00
9588,01-Jul-17,E1011,72,21,£189.00
35232,19-Jun-15,E1049,66,8,£144.00
27187,09-Nov-15,E1019,33,15,£210.00
81653,12-Apr-18,E1076,55,16,£240.00
34679,09-Jun-16,E1041,23,15,£540.00
11314,16-Apr-16,E1037,23,65,"£2,340.00"
10964,19-Sep-16,E1036,40,36,"£3,492.00"
83808,27-Feb-15,E1047,47,67,"£1,608.00"
35800,22-Oct-15,E1018,20,67,"£1,675.00"
50751,07-Jul-15,E1072,56,13,£123.50
88861,18-Nov-17,E1074,71,36,£268.20
57675,12-Oct-18,E1029,36,34,£578.00
58824,28-Oct-18,E1029,18,9,£342.00
40750,26-Aug-16,E1055,6,10,£180.00
12352,12-Sep-17,E1049,62,57,"£4,617.00"
12604,06-Nov-16,E1089,69,88,"£10,893.52"
46550,29-Jul-15,E1047,2,68,£680.00
51578,14-Jan-16,E1018,10,56,"£1,195.60"
70632,27-Jan-15,E1070,21,57,"£1,482.00"
9084,04-Sep-15,E1015,29,71,"£3,266.00"
22151,14-Sep-18,E1026,56,83,£788.50
61192,18-Aug-16,E1054,21,71,"£1,846.00"
56587,23-Mar-18,E1031,52,5,£275.00
53229,17-Feb-16,E1088,61,24,£336.00
44416,27-Jan-16,E1019,70,66,"£1,534.50"
80024,04-Jun-15,E1078,63,42,£420.00
71166,27-Dec-15,E1009,26,74,"£1,554.00"
68412,17-Apr-16,E1086,23,27,£972.00
26094,14-Aug-17,E1075,64,77,"£2,194.50"
83701,14-Aug-18,E1014,13,63,£834.75
54010,18-May-18,E1027,73,53,"£1,590.00"
70112,27-Oct-17,E1089,42,69,"£1,786.41"
69177,18-Jul-18,E1074,56,68,£646.00
38708,22-Apr-17,E1026,1,78,"£3,042.00"
51172,09-Dec-16,E1032,65,19,£228.00
35482,07-Jun-16,E1001,63,6,£60.00
67594,03-May-16,E1042,30,70,£675.50
60539,20-Jun-17,E1003,46,21,£315.00
37112,05-Jun-15,E1019,73,43,"£1,290.00"
86043,07-Feb-15,E1072,57,28,"£1,276.80"
48660,16-Sep-15,E1001,9,15,£330.00
41957,08-Apr-15,E1043,53,66,"£1,287.00"
34095,03-Jan-17,E1016,53,34,£663.00
17213,21-Mar-15,E1083,35,84,"£1,768.20"
58483,09-Apr-15,E1069,4,27,£918.00
64704,28-May-15,E1049,43,27,"£1,080.00"
7019,03-Sep-18,E1064,12,30,"£7,905.00"
51897,26-Apr-16,E1060,44,47,£658.00
14040,28-Feb-18,E1072,2,90,£900.00
74580,14-May-16,E1089,2,85,£850.00
14199,11-May-15,E1067,70,6,£139.50
13874,18-May-18,E1057,20,38,£950.00
52077,29-Aug-15,E1028,16,13,£32.50
79447,10-Aug-17,E1041,41,49,"£1,705.20"
57010,25-Oct-15,E1085,20,73,"£1,825.00"
30341,01-Feb-15,E1035,21,21,£546.00
24193,26-Feb-15,E1033,21,84,"£2,184.00"
88351,18-Jun-18,E1052,23,62,"£2,232.00"
77537,24-Oct-17,E1038,26,79,"£1,659.00"
26778,20-Feb-18,E1059,75,72,"£3,160.80"
30164,25-Jul-16,E1013,48,59,"£1,029.55"
54537,17-Dec-16,E1043,76,25,£831.25
36437,21-Mar-15,E1070,62,33,"£2,673.00"
65137,24-Sep-15,E1022,57,71,"£3,237.60"
80397,26-Sep-18,E1036,44,54,£756.00
16895,06-Apr-16,E1064,12,26,"£6,851.00"
79756,10-Aug-15,E1023,47,20,£480.00
85831,05-Oct-17,E1039,36,31,£527.00
36642,12-Nov-17,E1078,46,32,£480.00
80809,19-Mar-17,E1080,40,16,"£1,552.00"
49702,05-Jan-18,E1087,25,40,"£1,249.20"
25693,15-Jan-15,E1046,32,85,"£1,530.00"
71482,26-Sep-18,E1066,19,26,£325.00
84372,10-Jul-16,E1070,66,43,£774.00
35585,02-Feb-17,E1023,44,22,£308.00
65923,07-Oct-18,E1040,38,58,"£1,856.00"
68201,02-Aug-18,E1025,14,83,£581.00
14654,06-Apr-17,E1003,64,55,"£1,567.50"
8098,17-Oct-16,E1069,10,19,£405.65
86350,05-Jul-16,E1031,76,20,£665.00
29292,23-May-17,E1067,67,19,£936.70
10087,15-Jun-17,E1019,46,58,£870.00
14577,13-Nov-17,E1004,24,12,£233.40
18218,03-Nov-18,E1049,11,21,£267.75
24740,10-Aug-18,E1056,16,79,£197.50
81961,15-Nov-17,E1080,72,15,£135.00
11147,24-Apr-15,E1052,60,61,£762.50
34281,02-Mar-15,E1013,55,76,"£1,140.00"
39090,05-Aug-16,E1026,55,54,£810.00
65099,06-Nov-15,E1070,49,65,"£2,132.00"
33307,29-Aug-15,E1056,64,17,£484.50
72958,03-Mar-16,E1053,26,44,£924.00
30663,18-Aug-17,E1080,37,81,"£4,293.00"
58720,21-Dec-17,E1004,74,83,"£1,348.75"
10146,21-May-18,E1047,76,6,£199.50
6557,22-Feb-18,E1007,50,63,"£1,323.00"
46742,18-Mar-16,E1019,24,62,"£1,205.90"
76184,11-Dec-17,E1021,24,22,£427.90
70536,02-Mar-18,E1029,44,22,£308.00
83100,22-Mar-16,E1056,29,42,"£1,932.00"
80329,29-May-15,E1030,21,48,"£1,248.00"
86127,27-May-15,E1067,19,34,£425.00
83061,20-May-15,E1067,47,41,£984.00
59165,30-Mar-16,E1056,44,72,"£1,008.00"
88114,12-Jun-15,E1016,65,86,"£1,032.00"
50455,28-Aug-16,E1014,33,41,£574.00
80657,05-Mar-18,E1032,30,21,£202.65
37217,27-Sep-15,E1030,52,47,"£2,585.00"
86722,09-Sep-17,E1089,11,85,"£1,083.75"
58662,02-Jul-17,E1016,42,75,"£1,941.75"
58231,15-Oct-15,E1058,6,11,£198.00
77840,14-Dec-15,E1078,40,11,"£1,067.00"
71366,09-Apr-16,E1073,2,83,£830.00
44882,06-Aug-17,E1056,62,10,£810.00
16295,21-Feb-15,E1031,37,30,"£1,590.00"
6359,03-May-15,E1024,23,34,"£1,224.00"
76089,01-Dec-15,E1040,13,46,£609.50
41572,27-Nov-17,E1041,4,74,"£2,516.00"
50772,08-Jun-16,E1022,34,16,£160.00
28048,21-May-15,E1084,18,32,"£1,216.00"
23349,22-Jan-18,E1018,42,70,"£1,812.30"
84003,10-Mar-16,E1080,7,54,"£1,026.00"
47694,04-Dec-16,E1014,33,33,£462.00
17984,10-Jul-15,E1040,57,74,"£3,374.40"
7054,09-Dec-15,E1069,13,53,£702.25
29217,29-Jan-17,E1088,64,8,£228.00
15730,07-Sep-16,E1030,69,60,"£7,427.40"
32761,15-Dec-17,E1028,29,11,£506.00
65767,12-Nov-16,E1074,49,72,"£2,361.60"
11573,04-Oct-15,E1016,65,17,£204.00
50141,04-Feb-18,E1035,50,20,£420.00
40701,27-May-17,E1054,5,34,"£2,125.00"
17960,21-Mar-15,E1031,59,35,"£1,536.50"
78713,09-Jul-15,E1014,7,83,"£1,577.00"
69174,17-Mar-15,E1063,64,12,£342.00
70972,23-Jan-16,E1001,39,33,£660.00
63197,02-Jun-18,E1058,21,8,£208.00
40175,14-Jun-17,E1073,23,28,"£1,008.00"
88847,06-Jan-16,E1078,68,15,£138.00
69375,10-May-17,E1056,15,29,£623.50
31823,10-Nov-17,E1038,58,77,"£1,078.00"
65633,26-Sep-16,E1009,65,8,£96.00
66110,07-Mar-15,E1004,62,48,"£3,888.00"
89866,19-Jul-16,E1086,36,60,"£1,020.00"
76973,13-Feb-17,E1017,45,49,£637.00
68095,23-Apr-17,E1085,60,53,£662.50
22826,28-Sep-16,E1041,17,19,£294.50
37013,22-May-18,E1029,21,79,"£2,054.00"
27982,15-Jan-15,E1076,61,11,£154.00
22979,24-Jun-17,E1088,9,67,"£1,474.00"
66508,30-Jul-16,E1023,30,59,£569.35
16215,29-Jan-16,E1008,13,70,£927.50
19929,21-Jul-18,E1037,49,56,"£1,836.80"
7875,21-Jun-17,E1027,32,38,£684.00
24799,13-Nov-17,E1074,41,22,£765.60
6319,27-Feb-15,E1027,48,14,£244.30
69500,02-Jun-18,E1066,39,76,"£1,520.00"
15884,27-Oct-15,E1080,16,10,£25.00
28951,09-Jan-17,E1051,69,86,"£10,645.94"
73459,18-Jun-15,E1070,33,37,£518.00
65574,23-Feb-16,E1004,31,90,£540.00
34227,05-Jul-16,E1021,10,61,"£1,302.35"
24885,20-May-18,E1081,1,86,"£3,354.00"
6044,10-Jun-17,E1028,45,39,£507.00
64348,27-Jun-17,E1062,77,34,£323.00
51381,28-Mar-15,E1025,72,8,£72.00
58738,25-Oct-16,E1004,31,61,£366.00
81946,17-Feb-17,E1059,15,43,£924.50
69786,12-Nov-16,E1080,15,10,£215.00
47278,20-Mar-17,E1087,9,76,"£1,672.00"
71014,16-Feb-18,E1015,47,49,"£1,176.00"
34008,16-Dec-18,E1050,37,21,"£1,113.00"
35559,29-Jun-16,E1076,74,27,£438.75
35121,26-Feb-16,E1089,43,22,£880.00
58585,26-Aug-17,E1072,9,64,"£1,408.00"
24565,09-Aug-16,E1016,8,67,"£1,206.00"
12053,13-Feb-16,E1055,19,27,£337.50
17189,23-Dec-16,E1019,69,10,"£1,237.90"
76285,11-Jan-17,E1030,12,35,"£9,222.50"
67629,16-Jan-16,E1078,55,86,"£1,290.00"
10851,28-Nov-15,E1086,31,46,£276.00
87633,22-Dec-16,E1045,26,41,£861.00
73264,12-Jul-15,E1028,56,38,£361.00
37649,13-Mar-18,E1072,23,28,"£1,008.00"
26092,06-Aug-15,E1016,57,83,"£3,784.80"
43344,14-Jun-17,E1074,2,48,£480.00
64258,10-Jan-15,E1036,69,26,"£3,218.54"
17623,04-Sep-15,E1082,46,62,£930.00
53507,14-Apr-17,E1070,45,44,£572.00
81963,20-May-15,E1053,45,75,£975.00
87605,21-Mar-16,E1010,12,22,"£5,797.00"
84369,14-Jul-16,E1037,16,41,£102.50
54517,25-Feb-16,E1014,7,90,"£1,710.00"
48576,12-Aug-17,E1068,3,86,"£1,582.40"
70519,04-Feb-16,E1034,11,28,£357.00
27374,08-Jun-16,E1017,23,12,£432.00
39042,17-Oct-18,E1031,3,14,£257.60
41079,29-Sep-17,E1003,48,74,"£1,291.30"
19478,01-Jan-18,E1065,45,11,£143.00
31093,21-Mar-15,E1040,29,56,"£2,576.00"
5825,19-Apr-16,E1067,8,63,"£1,134.00"
57500,09-Apr-16,E1035,69,80,"£9,903.20"
61113,08-Oct-18,E1026,26,30,£630.00
33664,01-Aug-16,E1003,55,27,£405.00
16670,24-Apr-16,E1082,39,51,"£1,020.00"
68908,08-Jul-15,E1075,72,23,£207.00
15409,12-Dec-16,E1029,58,22,£308.00
24098,26-Jan-17,E1067,32,54,£972.00
50694,12-Apr-17,E1035,55,45,£675.00
73767,29-Dec-15,E1067,41,75,"£2,610.00"
71135,05-Apr-15,E1052,29,32,"£1,472.00"
61557,13-Jan-15,E1025,71,34,£253.30
16510,22-Jul-16,E1008,38,47,"£1,504.00"
63466,05-Jun-15,E1084,38,43,"£1,376.00"
60541,26-Sep-15,E1004,4,21,£714.00
83557,23-Apr-17,E1071,54,79,£612.25
41810,05-Jun-15,E1073,49,45,"£1,476.00"
64618,14-Mar-17,E1061,48,47,£820.15
6065,27-Jan-17,E1087,28,77,"£1,463.00"
38161,25-Mar-16,E1083,76,62,"£2,061.50"
60204,03-Aug-17,E1089,45,13,£169.00
81262,19-Jun-17,E1045,45,40,£520.00
27832,10-Dec-18,E1032,3,81,"£1,490.40"
7347,08-Sep-18,E1056,21,25,£650.00
60025,04-Feb-17,E1041,28,18,£342.00
49579,15-Sep-15,E1065,46,28,£420.00
41410,12-Oct-18,E1040,55,33,£495.00
67379,16-Mar-17,E1011,45,86,"£1,118.00"
71334,03-Sep-16,E1014,45,38,£494.00
16656,20-Jun-15,E1031,31,60,£360.00
36576,11-Mar-15,E1061,37,47,"£2,491.00"
25743,02-Sep-15,E1009,13,22,£291.50
31968,02-Feb-15,E1016,16,30,£75.00
12642,08-Nov-16,E1018,62,53,"£4,293.00"
50017,22-Jul-15,E1063,48,36,£628.20
13998,16-May-15,E1009,51,79,"£3,002.00"
78408,25-Mar-16,E1068,11,11,£140.25
42542,09-Sep-18,E1026,58,85,"£1,190.00"
